id	product_id	product	tags	triplicate_1_sample_id	triplicate_2_sample_id	lot_no	manufacturing_date	expiration_date	collected_on	collected_at	collection_notes	blinded_name	blinded_photo	shipped_on	shipped_in	shipment_type	arrived_at_lab_on	analysis_method_phthalates	analysis_method_bisphenols	DEHP_equivalents_ng_g	DEHP_ng_g	DBP_ng_g	BBP_ng_g	DINP_ng_g	DIDP_ng_g	DEP_ng_g	DMP_ng_g	DIBP_ng_g	DNHP_ng_g	DCHP_ng_g	DNOP_ng_g	BPA_ng_g	BPS_ng_g	BPF_ng_g	DEHT_ng_g	DEHA_ng_g	DINCH_ng_g	DIDA_ng_g	DEHP_equivalents_percentile_ng_g	DEHP_percentile_ng_g	DBP_percentile_ng_g	BBP_percentile_ng_g	DINP_percentile_ng_g	DIDP_percentile_ng_g	DEP_percentile_ng_g	DMP_percentile_ng_g	DIBP_percentile_ng_g	DNHP_percentile_ng_g	DCHP_percentile_ng_g	DNOP_percentile_ng_g	BPA_percentile_ng_g	BPS_percentile_ng_g	BPF_percentile_ng_g	DEHT_percentile_ng_g	DEHA_percentile_ng_g	DINCH_percentile_ng_g	DIDA_percentile_ng_g	serving_size_g	DEHP_equivalents_ng_serving	DEHP_ng_serving	DBP_ng_serving	BBP_ng_serving	DINP_ng_serving	DIDP_ng_serving	DEP_ng_serving	DMP_ng_serving	DIBP_ng_serving	DNHP_ng_serving	DCHP_ng_serving	DNOP_ng_serving	BPA_ng_serving	BPS_ng_serving	BPF_ng_serving	DEHT_ng_serving	DEHA_ng_serving	DINCH_ng_serving	DIDA_ng_serving	DEHP_equivalents_percentile_ng_serving	DEHP_percentile_ng_serving	DBP_percentile_ng_serving	BBP_percentile_ng_serving	DINP_percentile_ng_serving	DIDP_percentile_ng_serving	DEP_percentile_ng_serving	DMP_percentile_ng_serving	DIBP_percentile_ng_serving	DNHP_percentile_ng_serving	DCHP_percentile_ng_serving	DNOP_percentile_ng_serving	BPA_percentile_ng_serving	BPS_percentile_ng_serving	BPF_percentile_ng_serving	DEHT_percentile_ng_serving	DEHA_percentile_ng_serving	DINCH_percentile_ng_serving	DIDA_percentile_ng_serving	DEHP_equivalents_percent_tdi_14_kg_epa	DEHP_percent_tdi_14_kg_epa	DBP_percent_tdi_14_kg_epa	BBP_percent_tdi_14_kg_epa	DINP_percent_tdi_14_kg_epa	DIDP_percent_tdi_14_kg_epa	DEP_percent_tdi_14_kg_epa	DMP_percent_tdi_14_kg_epa	DIBP_percent_tdi_14_kg_epa	DNHP_percent_tdi_14_kg_epa	DCHP_percent_tdi_14_kg_epa	DNOP_percent_tdi_14_kg_epa	BPA_percent_tdi_14_kg_epa	BPS_percent_tdi_14_kg_epa	BPF_percent_tdi_14_kg_epa	DEHT_percent_tdi_14_kg_epa	DEHA_percent_tdi_14_kg_epa	DINCH_percent_tdi_14_kg_epa	DIDA_percent_tdi_14_kg_epa	DEHP_equivalents_percent_tdi_70_kg_epa	DEHP_percent_tdi_70_kg_epa	DBP_percent_tdi_70_kg_epa	BBP_percent_tdi_70_kg_epa	DINP_percent_tdi_70_kg_epa	DIDP_percent_tdi_70_kg_epa	DEP_percent_tdi_70_kg_epa	DMP_percent_tdi_70_kg_epa	DIBP_percent_tdi_70_kg_epa	DNHP_percent_tdi_70_kg_epa	DCHP_percent_tdi_70_kg_epa	DNOP_percent_tdi_70_kg_epa	BPA_percent_tdi_70_kg_epa	BPS_percent_tdi_70_kg_epa	BPF_percent_tdi_70_kg_epa	DEHT_percent_tdi_70_kg_epa	DEHA_percent_tdi_70_kg_epa	DINCH_percent_tdi_70_kg_epa	DIDA_percent_tdi_70_kg_epa	DEHP_equivalents_percent_tdi_14_kg_efsa	DEHP_percent_tdi_14_kg_efsa	DBP_percent_tdi_14_kg_efsa	BBP_percent_tdi_14_kg_efsa	DINP_percent_tdi_14_kg_efsa	DIDP_percent_tdi_14_kg_efsa	DEP_percent_tdi_14_kg_efsa	DMP_percent_tdi_14_kg_efsa	DIBP_percent_tdi_14_kg_efsa	DNHP_percent_tdi_14_kg_efsa	DCHP_percent_tdi_14_kg_efsa	DNOP_percent_tdi_14_kg_efsa	BPA_percent_tdi_14_kg_efsa	BPS_percent_tdi_14_kg_efsa	BPF_percent_tdi_14_kg_efsa	DEHT_percent_tdi_14_kg_efsa	DEHA_percent_tdi_14_kg_efsa	DINCH_percent_tdi_14_kg_efsa	DIDA_percent_tdi_14_kg_efsa	DEHP_equivalents_percent_tdi_70_kg_efsa	DEHP_percent_tdi_70_kg_efsa	DBP_percent_tdi_70_kg_efsa	BBP_percent_tdi_70_kg_efsa	DINP_percent_tdi_70_kg_efsa	DIDP_percent_tdi_70_kg_efsa	DEP_percent_tdi_70_kg_efsa	DMP_percent_tdi_70_kg_efsa	DIBP_percent_tdi_70_kg_efsa	DNHP_percent_tdi_70_kg_efsa	DCHP_percent_tdi_70_kg_efsa	DNOP_percent_tdi_70_kg_efsa	BPA_percent_tdi_70_kg_efsa	BPS_percent_tdi_70_kg_efsa	BPF_percent_tdi_70_kg_efsa	DEHT_percent_tdi_70_kg_efsa	DEHA_percent_tdi_70_kg_efsa	DINCH_percent_tdi_70_kg_efsa	DIDA_percent_tdi_70_kg_efsa
8154502	754	Paper Receipt in Water - Macy's	receipts,water							Macy's	Glass washed with unscented soap, recipts put in tap water at PlasticList office for 30 mins	Water with ink 		2024-08-15	Cleaned glass vials provided by lab	UPS Overnight	2024-08-16	QuEChERS, Phthalates and Substitutes	QuEChERS, Bisphenols	<LOQ	<10	<10	<5	<1	<100	<10	<5	<10	<1	<10	<1	<1	438228	<1	<50	<10	<1	<100	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	100	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	175	<LOQ	<1750	<1750	<875	<175	<17500	<1750	<875	<1750	<175	<1750	<175	<175	76689900	<175	<8750	<1750	<175	<17500	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	100	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO RfD	<LOQ	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	<LOQ	<LOQ	<LOQ	NO TDI	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	<LOQ	<LOQ	<LOQ	NO TDI
8154503	755	Paper Receipt in Water - Walgreens	receipts,water							Walgreens	Glass washed with unscented soap, recipts put in tap water at PlasticList office for 30 mins	Water with ink 		2024-08-15	Cleaned glass vials provided by lab	UPS Overnight	2024-08-16	QuEChERS, Phthalates and Substitutes	QuEChERS, Bisphenols	<LOQ	<10	<10	<5	<1	<100	<10	<5	<10	<1	<10	<1	<1	420676	<1	<50	<10	<1	<100	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	97	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	175	<LOQ	<1750	<1750	<875	<175	<17500	<1750	<875	<1750	<175	<1750	<175	<175	73618300	<175	<8750	<1750	<175	<17500	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	97	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO RfD	<LOQ	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	<LOQ	<LOQ	<LOQ	NO TDI	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	<LOQ	<LOQ	<LOQ	NO TDI
8193401	316	O Organics Organic Eggs Large Brown	organic	8193402	8193403	225P-5150		2024-09-10	2024-08-19			Eggs	08193401.jpg	2024-08-19	Original packaging	UPS Overnight	2024-08-20	QuEChERS, Phthalates and Substitutes	QuEChERS, Bisphenols	<LOQ	<10	<10	<5	<1	<100	<10	<5	<110	<1	<10	<1	<1	<1	<1	<50	<10	<1	<100	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	100	<LOQ	<1000	<1000	<500	<100	<10000	<1000	<500	<11000	<100	<1000	<100	<100	<100	<100	<5000	<1000	<100	<10000	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO RfD	<LOQ	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	<LOQ	<LOQ	<LOQ	NO TDI	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	<LOQ	<LOQ	<LOQ	NO TDI
8193402	316	O Organics Organic Eggs Large Brown	organic	8193401	8193403	225P-5150		2024-09-10	2024-08-19			Eggs		2024-08-19	Original packaging	UPS Overnight	2024-08-20	QuEChERS, Phthalates and Substitutes	QuEChERS, Bisphenols	<LOQ	<10	<10	<5	<1	<100	<10	<5	<10	<1	<10	<1	<1	<1	<1	<50	<10	<1	<100	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	100	<LOQ	<1000	<1000	<500	<100	<10000	<1000	<500	<1000	<100	<1000	<100	<100	<100	<100	<5000	<1000	<100	<10000	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO RfD	<LOQ	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	<LOQ	<LOQ	<LOQ	NO TDI	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	<LOQ	<LOQ	<LOQ	NO TDI
8193403	316	O Organics Organic Eggs Large Brown	organic	8193401	8193402	225P-5150		2024-09-10	2024-08-19			Eggs		2024-08-19	Original packaging	UPS Overnight	2024-08-20	QuEChERS, Phthalates and Substitutes	QuEChERS, Bisphenols	<LOQ	<10	<10	<5	<1	<100	<10	<5	<10	<1	<10	<1	<1	<1	<1	<50	<10	<1	<100	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	100	<LOQ	<1000	<1000	<500	<100	<10000	<1000	<500	<1000	<100	<1000	<100	<100	<100	<100	<5000	<1000	<100	<10000	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO RfD	<LOQ	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	<LOQ	<LOQ	<LOQ	NO TDI	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	<LOQ	<LOQ	<LOQ	NO TDI
8194501	750	Paper Receipt - Lululemon	receipts							Lululemon		Receipt 	08194501.jpg	2024-08-19	Ziploc bag	UPS Overnight	2024-08-20	Heated Migration, Phthalates and Substitutes	Heated Migration, Bisphenols	2060	210	370	<50	<10	<1000	140	<50	240	<10	<100	<10	<50	>2500	<50	610	<100	<10	<1000	95	91	95	<LOQ	<LOQ	<LOQ	86	<LOQ	91	<LOQ	<LOQ	<LOQ	<LOQ	91	<LOQ	81	<LOQ	<LOQ	<LOQ	1	2060	210	370	<50	<10	<1000	140	<50	240	<10	<100	<10	<50	>2500	<50	610	<100	<10	<1000	26	6	16	<LOQ	<LOQ	<LOQ	13	<LOQ	29	<LOQ	<LOQ	<LOQ	<LOQ	88	<LOQ	4	<LOQ	<LOQ	<LOQ	NO RfD	0.08	0.03	<LOQ	NO RfD	NO RfD	0.001	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	0.02	0.005	<LOQ	NO RfD	NO RfD	0.0002	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	0.3	0.03	0.3	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.004	<LOQ	<LOQ	NO TDI	0.06	0.006	0.05	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.0009	<LOQ	<LOQ	NO TDI
8194502	751	Paper Receipt - Safeway	receipts							Safeway		Receipt 	08194502.jpg	2024-08-19	Ziploc bag	UPS Overnight	2024-08-20	Heated Migration, Phthalates and Substitutes	Heated Migration, Bisphenols	2020	720	260	<50	<10	<1000	180	<50	110	<10	<100	<10	<50	>2500	<50	2500	<100	<10	<1000	95	96	94	<LOQ	<LOQ	<LOQ	87	<LOQ	87	<LOQ	<LOQ	<LOQ	<LOQ	91	<LOQ	89	<LOQ	<LOQ	<LOQ	1	2020	720	260	<50	<10	<1000	180	<50	110	<10	<100	<10	<50	>2500	<50	2500	<100	<10	<1000	25	15	12	<LOQ	<LOQ	<LOQ	14	<LOQ	25	<LOQ	<LOQ	<LOQ	<LOQ	88	<LOQ	13	<LOQ	<LOQ	<LOQ	NO RfD	0.3	0.02	<LOQ	NO RfD	NO RfD	0.002	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	0.05	0.004	<LOQ	NO RfD	NO RfD	0.0003	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	0.3	0.1	0.2	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.02	<LOQ	<LOQ	NO TDI	0.06	0.02	0.04	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.004	<LOQ	<LOQ	NO TDI
8194503	752	Paper Receipt - UPS	receipts							UPS Store		Receipt 	08194503.jpg	2024-08-19	Ziploc bag	UPS Overnight	2024-08-20	Heated Migration, Phthalates and Substitutes	Heated Migration, Bisphenols	5909.1	1700	840	91	<10	<1000	250	<50	480	<10	<100	<10	<50	>2500	<50	2600	660	<10	<1000	97	96	97	93	<LOQ	<LOQ	91	<LOQ	98	<LOQ	<LOQ	<LOQ	<LOQ	91	<LOQ	90	97	<LOQ	<LOQ	1	5909.1	1700	840	91	<10	<1000	250	<50	480	<10	<100	<10	<50	>2500	<50	2600	660	<10	<1000	48	32	29	29	<LOQ	<LOQ	16	<LOQ	50	<LOQ	<LOQ	<LOQ	<LOQ	88	<LOQ	14	22	<LOQ	<LOQ	NO RfD	0.6	0.06	0.003	NO RfD	NO RfD	0.002	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	0.008	NO RfD	NO RfD	NO RfD	0.1	0.01	0.0006	NO RfD	NO RfD	0.0004	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	0.002	NO RfD	NO RfD	0.8	0.2	0.6	0.001	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.02	0.02	<LOQ	NO TDI	0.2	0.05	0.1	0.0003	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.004	0.003	<LOQ	NO TDI
8194601	318	Tampax Pearl Regular Absorbency Tampons	personal_care,feminine						2024-08-19	CVS, 352 University Ave, Palo Alto, CA 94301		Tampon 	08194601.jpg	2024-08-19	Original packaging inside Ziploc bag	UPS Overnight	2024-08-20	QuEChERS, Phthalates and Substitutes	QuEChERS, Bisphenols	58	58	<50	<25	<5	<500	<50	<25	<50	<5	<50	<5	<5	<5	<5	270	<50	<5	<500	38	79	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	73	<LOQ	<LOQ	<LOQ	3	174	174	<150	<75	<15	<1500	<150	<75	<150	<15	<150	<15	<15	<15	<15	810	<150	<15	<1500	2	6	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	5	<LOQ	<LOQ	<LOQ	NO RfD	0.06	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	0.01	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	0.02	0.02	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.006	<LOQ	<LOQ	NO TDI	0.005	0.005	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.001	<LOQ	<LOQ	NO TDI
8194602	318	Tampax Pearl Regular Absorbency Tampons	personal_care,feminine						2024-08-19	CVS, 352 University Ave, Palo Alto, CA 94301		Tampon 	08194602.jpg	2024-08-19	Original packaging inside Ziploc bag	UPS Overnight	2024-08-20	QuEChERS, Phthalates and Substitutes	QuEChERS, Bisphenols	<LOQ	<50	<50	<25	<5	<500	<50	<25	<50	<5	<50	<5	<5	<5	<5	270	<50	<5	<500	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	73	<LOQ	<LOQ	<LOQ	3	<LOQ	<150	<150	<75	<15	<1500	<150	<75	<150	<15	<150	<15	<15	<15	<15	810	<150	<15	<1500	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	5	<LOQ	<LOQ	<LOQ	NO RfD	<LOQ	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.006	<LOQ	<LOQ	NO TDI	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.001	<LOQ	<LOQ	NO TDI
8194603	318	Tampax Pearl Regular Absorbency Tampons	personal_care,feminine						2024-08-19	CVS, 352 University Ave, Palo Alto, CA 94301		Tampon 	08194603.jpg	2024-08-19	Original packaging inside Ziploc bag	UPS Overnight	2024-08-20	QuEChERS, Phthalates and Substitutes	QuEChERS, Bisphenols	<LOQ	<50	<50	<25	<5	<500	<50	<25	<50	<5	<50	13	<5	<5	<5	<250	<50	<5	<500	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	100	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	3	<LOQ	<150	<150	<75	<15	<1500	<150	<75	<150	<15	<150	39	<15	<15	<15	<750	<150	<15	<1500	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	100	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO RfD	<LOQ	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	<LOQ	<LOQ	<LOQ	NO TDI	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	<LOQ	<LOQ	<LOQ	NO TDI
8210101	329	Essentia Ionized Alkaline Water in Phthalate & BPA Free Bottle	water,bottled_water,plastic							PlasticList, Palo Alto, CA 94301		Water	08210101.jpg	2024-08-21	Cleaned glass vials provided by lab	UPS Overnight	2024-08-22	QuEChERS, Phthalates and Substitutes	QuEChERS, Bisphenols	<LOQ	<10	<10	<5	<1	<100	<10	<5	<10	<1	<10	<1	<1	<1	<1	<50	<10	<1	<100	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	355	<LOQ	<3550	<3550	<1775	<355	<35500	<3550	<1775	<3550	<355	<3550	<355	<355	<355	<355	<17750	<3550	<355	<35500	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO RfD	<LOQ	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	<LOQ	<LOQ	<LOQ	NO TDI	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	<LOQ	<LOQ	<LOQ	NO TDI
